日期_Date,收盘价_Clpr,复权价1(元)_AdjClpr1,复权价2(元)_AdjClpr2,成交量_Trdvol,成交金额_Trdsum,
2017-09-28,"21.6000","41.2919","20.7865","546157237","11193140418.21"
2018-12-28,"13.4500","25.7571","12.9662","1046039822","16569171602.48"
2019-12-31,"19.8500","38.6679","19.4656","2931285186","47195116994.23"
2020-12-31,"21.4600","42.1579","21.2225","6066129144","156641657682.43"
2021-12-31,"15.8300","31.4459","15.8300","2510835608","46435332724.04"
2012-12-31,"12.3300","18.6560","7.5283",,
2013-12-31,"12.5000","18.9132","7.6321","326785937","3724126908.82"
2014-12-31,"17.1000","25.8732","10.4408","293360595","5001339689.24"
2015-12-21,"56.9000","86.0928","34.7414","571476069","21006205619.08"
2016-12-30,"46.3500","70.1301","28.2999","440825937","23727831274.94"
2017-12-29,"20.7700","50.3808","20.3304","332444553","9604612046.96"
2018-12-28,"12.7600","31.6206","12.7600","541139365","7723909544.70"
2019-12-31,"11.8500","29.3655","11.8500","3535837299","43756000150.73"
2020-12-31,"9.6000","23.7898","9.6000","2928171927","35702225910.68"
2021-12-31,"8.5900","21.2869","8.5900","674626651","6899439799.16"
2012-12-31,"11.5300","255.1943","8.1328","2462333740","32318345367.25"
2013-12-31,"14.8600","335.6455","10.6967","3004445872","38999674859.92"
2014-12-31,"21.8900","503.4780","16.0454","3601220096","61885377524.60"
2015-12-31,"21.0000","489.3095","15.5939","8518303971","205798719113.97"
2016-12-30,"14.6200","345.9867","11.0263","2964110832","44399426954.45"
2017-12-29,"22.8500","542.5718","17.2913","3848343782","69703217201.89"
2018-12-28,"10.5800","256.7405","8.1821","2436703823","38108742412.91"
2019-12-31,"9.8200","298.2294","9.5043","2173398760","26717661794.63"
2020-12-31,"14.9900","462.6325","14.7437","4037612731","46343789801.88"
2021-12-31,"17.1600","538.4524","17.1600","6038273974","102325937766.75"
2012-12-31,"5.0800","18.1309","4.9117","1729132968","7730889820.77"
2013-12-31,"4.1700","15.0245","4.0702","1083043888","4949923540.20"
2014-12-31,"6.5700","23.7921","6.4454","1089934716","5367025131.30"
2015-12-31,"14.9300","54.1779","14.6770","3325727606","44666342125.58"
2016-12-30,"12.2900","44.6357","12.0920","1828679944","22035626709.27"
2017-12-29,"14.0500","51.0856","13.8393","1357661196","18645487465.22"
2018-12-28,"7.2300","26.3700","7.1437","2794252662","28937093008.42"
2019-12-31,"4.1800","15.4298","4.1800","6792068429","43677643014.23"
2020-12-31,"3.4900","12.8828","3.4900","9652190368","33592610165.94"
2021-12-31,"3.9100","14.4332","3.9100","10023596687","32927294134.86"
2012-12-31,"6.4900","13.4735","6.4674","866403173","7159761224.19"
2013-12-31,"8.0000","16.6083","7.9722","606510892","4912359731.57"
2014-12-31,"9.4300","19.5770","9.3972","1546258847","14643456857.35"
2015-12-31,"14.1100","29.2929","14.0609","3384399073","45537466640.42"
2016-12-30,"14.0000","29.0645","13.9513","2349353304","29952418677.18"
2017-12-29,"9.7500","20.2414","9.7161","2812340531","37614260875.38"
2018-12-28,"5.7900","12.0203","5.7698","1168538070","8945309779.55"
2019-12-31,"7.4500","15.4665","7.4241","1987146445","14775087937.45"
2020-12-31,"7.1700","14.8852","7.1450","1888912696","15938876656.85"
2021-12-31,"9.5000","19.7912","9.5000","1354908235","11953118866.92"
2012-12-31,"5.4000","126.9917","4.5431","3620418999","16827018722.40"
2013-12-31,"4.4900","107.8967","3.8599","2122883063","10821615752.08"
2014-12-31,"9.8900","245.8002","8.7934","3601053587","25333385432.63"
2015-12-31,"12.5500","314.5837","11.2540","9725526272","141897430454.99"
2016-12-30,"9.2900","236.5635","8.4629","1810509673","18794997707.24"
2017-12-29,"7.4600","193.3969","6.9187","1145395143","9870860574.24"
2018-12-28,"4.6700","124.1559","4.4416","1719522221","10138011197.41"
2019-12-31,"4.5500","124.2350","4.4444","3886884544","22060191434.83"
2020-12-31,"3.2800","91.6857","3.2800","4881018310","20874700175.51"
2021-12-31,"1.8800","52.5515","1.8800","7365764309","16464045596.98"
2012-12-31,"30.5700","82.7770","13.1251","775698799","24102586745.19"
2013-12-31,"70.2000","191.0211","30.2884","606732710","32658958476.22"
2014-12-31,"30.1200","123.3480","19.5581","853851104","36875814436.41"
2015-12-31,"56.7800","233.6529","37.0481","1974635451","94254542988.26"
2016-12-30,"42.0500","173.7483","27.5496","1701938738","69334212799.12"
2017-12-29,"39.5900","164.3142","26.0537","949164232","48180847365.08"
2018-12-28,"28.6800","119.9393","19.0176","712888286","22467942941.53"
2019-12-31,"40.7400","172.1865","27.3019","1595700000","57341920798.93"
2020-12-31,"67.6000","289.7344","45.9404","1430236333","69217943089.78"
2021-12-31,"58.3200","367.8097","58.3200","2385825673","117587909368.74"
2012-12-31,"7.9100","48.4419","7.5907","2532041323","19749412579.23"
2013-12-31,"11.2900","69.4175","10.8775","2942738486","37214396065.80"
2014-12-31,"19.1600","118.4375","18.5588","4977065140","103124851000.72"
2015-12-31,"21.2100","131.8885","20.6665","5928829942","136612207430.26"
2016-09-09,"18.8200","117.3923","18.3950","5120554477","96677341029.48"
2017-12-29,"19.7100","123.2674","19.3156","6107314397","130768430020.21"
2018-12-28,"9.8100","61.6251","9.6565","3828729946","56018127061.62"
2019-12-31,"16.2900","102.8492","16.1162","11093111806","170737086516.98"
2020-12-31,"14.7400","93.6199","14.6700","5598522740","88837575700.98"
2021-12-31,"13.0200","83.0903","13.0200","4968708894","72229490766.58"
2012-12-31,"4.4000","15.2884","2.6136","1334430806","6070265853.46"
2013-12-31,"5.6400","19.7104","3.3695","1259560014","6552620893.03"
2014-12-31,"10.1500","35.6434","6.0933","1714879243","14527178152.32"
2015-12-31,"14.3800","50.5841","8.6474","3840304024","44250305984.73"
2016-12-30,"13.6300","48.2513","8.2486","2416780802","34462022332.88"
2017-12-29,"6.0600","33.1544","5.6678","1958587185","18358858554.93"
2018-12-28,"4.0000","22.4223","3.8331","3132772115","21293365240.63"
2019-12-31,"4.8300","27.9303","4.7747","4265960812","26122411388.39"
2020-12-31,"4.4700","26.1477","4.4700","2122091815","9919290269.12"
2021-12-31,"4.9700","29.0725","4.9700","2380388990","11094823759.04"
2012-12-31,"14.1600","20.4714","5.8642","360030287","5544649895.06"
2013-12-31,"19.6000","28.3362","8.1171","421561270","8712152401.07"
2014-12-31,"13.8900","24.0973","6.9029","1006154151","16547603840.97"
2015-12-31,"33.8300","58.6906","16.8124","1511792794","37796530744.27"
2016-12-30,"13.2500","45.9740","13.1696","644510130","12334906936.05"
2017-10-31,"13.2700","46.0434","13.1895","419720233","5399475336.36"
2018-12-28,"4.7300","16.4730","4.7188","1251822983","8377996125.83"
2019-12-31,"4.1400","14.4524","4.1400","3912860800","20808043229.68"
2020-12-31,"3.0300","10.5775","3.0300","1727873416","6436354819.15"
2021-12-31,"5.7200","19.9680","5.7200","5445733590","19727291453.60"
2012-12-31,"4.0700","13.0175","3.9558","742724950","3064186809.13"
2013-12-31,"4.8600","15.5443","4.7236","2652946534","12847803863.65"
2014-12-31,"6.8400","21.8771","6.6480","2821557210","15938352126.41"
2015-11-03,"11.8500","37.9011","11.5174","5622456722","74239917420.52"
2016-12-30,"11.0300","35.3829","10.7521","3580707492","42019453533.01"
2017-12-29,"7.4000","23.8307","7.2416","1701340027","14965677676.06"
2018-12-28,"5.9500","19.3474","5.8793","2060423817","12721904852.32"
2019-12-31,"7.3500","24.0569","7.3104","5492702073","45782880406.39"
2020-12-31,"6.7200","22.0757","6.7084","5245078917","42933396766.56"
